#Types Before Cut: 11091
#Types After Cut: 9666
#Search Hits: 0
400	8	21.270	типо
401	8	21.270	умер
402	8	21.270	учился
403	8	21.270	учится
404	8	21.270	хе
405	8	21.270	эт
406	20	21.133	друг
407	27	21.097	слова
408	13	20.966	бывает
409	13	20.966	говорила
410	13	20.966	смотреть
411	13	20.966	специально
412	29	20.893	сама
413	19	20.885	павел
414	40	20.824	говорить
415	14	20.613	надеюсь
416	14	20.613	хотелось
417	17	20.528	кем
418	10	20.501	интересные
419	10	20.501	рассказывала
420	22	20.306	какую
421	30	19.342	чего
422	11	19.314	будто
423	11	19.314	знаете
424	11	19.314	отец
425	11	19.314	пошел
426	19	19.302	хотел
427	153	19.171	еще
428	27	18.908	ей
429	12	18.738	делали
430	12	18.738	семье
431	7	18.612	бабушкой
432	7	18.612	боже
433	7	18.612	буквы
434	7	18.612	двери
435	7	18.612	детство
436	7	18.612	детьми
437	7	18.612	друзьями
438	7	18.612	ездить
439	7	18.612	ехали
440	7	18.612	живёт
441	7	18.612	забыла
442	7	18.612	задание
443	7	18.612	карл
444	7	18.612	квартиры
445	7	18.612	красивый
446	7	18.612	ненавижу
447	7	18.612	нету
448	7	18.612	ноль
449	7	18.612	одни
450	7	18.612	парень
451	7	18.612	понравилась
452	7	18.612	пошёл
453	7	18.612	пытаюсь
454	7	18.612	ребят
455	7	18.612	секунд
456	7	18.612	скажи
457	7	18.612	сорок
458	7	18.612	супер
459	7	18.612	троих
460	7	18.612	троллейбус
461	7	18.612	человечек
462	7	18.612	читаю
463	7	18.612	чё
464	16	18.577	реально
465	16	18.577	уж
466	13	18.473	другую
467	13	18.473	улице
468	9	18.042	едем
469	9	18.042	жил
470	9	18.042	маленькая
471	9	18.042	мое
472	9	18.042	нечего
473	9	18.042	смеется
474	9	18.042	твоя
475	17	17.191	разные
476	10	17.004	мной
477	10	17.004	написано
478	64	16.879	тогда
479	78	16.841	больше
480	11	16.543	посмотреть
481	11	16.543	скажем
482	19	16.514	говоря
483	12	16.370	друзья
484	21	16.154	виктор
485	29	16.143	соответственно
486	6	15.953	distinct
487	6	15.953	onion
488	6	15.953	part
489	6	15.953	автобус
490	6	15.953	автобусе
491	6	15.953	ам
492	6	15.953	антифриз
493	6	15.953	бабуля
494	6	15.953	бабушки
495	6	15.953	бешбармак
496	6	15.953	бутово
497	6	15.953	вау
